year,month,day,prectotcorr,ps,t2m,t2m_max,t2m_min,rh2m,ws2m,wd2m,allsky_sfc_sw_dwn
2020,1,1,0.05,99.39,26.19,28.33,24.18,76.01,1.11,68.8,17.47
2020,1,2,0.01,99.48,26.8,30.47,23.77,73.18,1.44,334.5,16.14
2020,1,3,0.0,99.43,26.8,30.66,24.01,75.41,2.26,335.9,18.79
2020,1,4,0.0,99.34,25.75,29.67,23.03,75.66,2.42,334.0,19.45
2020,1,5,0.0,99.25,25.42,29.8,21.46,73.99,1.82,323.3,20.47
2020,1,6,0.0,99.34,26.85,30.76,23.95,73.17,1.32,288.9,20.08
2020,1,7,0.0,99.35,27.36,31.72,24.29,70.15,1.4,275.3,20.5
2020,1,8,0.01,99.34,26.61,30.55,23.53,75.22,1.42,314.5,18.48
2020,1,9,0.0,99.32,26.73,30.9,23.76,76.11,1.96,330.0,18.51
2020,1,10,0.0,99.27,26.87,31.03,23.35,73.31,1.74,269.3,16.2
2020,1,11,0.0,99.34,27.05,31.7,23.33,67.6,1.36,33.1,19.1
2020,1,12,0.0,99.33,26.23,31.42,22.04,63.27,1.97,83.5,21.28
2020,1,13,0.0,99.25,25.97,30.78,21.78,66.6,1.82,323.1,19.09
2020,1,14,0.0,99.22,25.68,29.91,22.24,73.77,1.94,324.2,18.95
2020,1,15,0.0,99.22,25.92,30.28,22.51,74.15,1.89,323.1,18.57
2020,1,16,0.08,99.25,25.62,29.94,22.26,71.08,2.35,335.4,16.76
2020,1,17,0.02,99.28,25.46,29.82,22.04,70.62,2.54,333.1,19.23
2020,1,18,0.0,99.24,26.21,31.32,22.02,69.98,1.83,323.2,20.12
2020,1,19,0.03,99.26,27.25,31.69,23.37,71.8,1.59,319.6,19.55
2020,1,20,0.1,99.34,27.52,31.96,24.44,71.21,1.58,256.5,19.24
2020,1,21,0.03,99.38,27.5,32.38,23.55,65.53,1.47,15.5,18.46
2020,1,22,0.0,99.37,27.2,33.16,21.87,59.06,1.71,78.8,21.67
2020,1,23,0.0,99.32,27.38,33.37,22.77,61.69,1.74,112.8,21.87
2020,1,24,0.0,99.36,27.28,32.92,22.85,63.01,1.57,66.7,22.03
2020,1,25,0.0,99.4,26.85,32.45,21.99,58.86,1.23,252.3,20.14
2020,1,26,0.0,99.34,26.68,32.3,21.61,60.55,1.4,245.6,20.91
2020,1,27,0.0,99.35,26.91,31.56,23.16,70.36,1.63,274.6,19.21
2020,1,28,0.03,99.36,26.48,30.43,24.02,72.3,1.58,288.9,19.95
2020,1,29,0.01,99.45,26.48,31.31,23.11,70.07,1.96,319.4,21.5
2020,1,30,0.0,99.39,26.55,31.86,22.86,68.49,2.39,323.0,21.9
2020,1,31,0.0,99.26,25.95,31.01,22.29,70.89,2.35,322.6,21.67
2020,2,1,0.0,99.3,26.08,30.76,22.49,70.8,1.85,312.8,20.43
2020,2,2,0.01,99.47,26.56,30.74,23.41,69.28,1.79,313.9,17.83
2020,2,3,0.0,99.44,26.98,32.21,23.13,67.13,1.94,315.3,20.83
2020,2,4,0.0,99.3,26.87,31.53,23.15,67.08,1.89,316.1,19.54
2020,2,5,0.01,99.35,27.1,31.95,23.15,67.75,1.86,312.2,20.8
2020,2,6,0.0,99.36,27.1,31.42,23.78,67.94,2.33,321.1,19.6
2020,2,7,0.0,99.46,26.25,30.58,23.33,69.94,2.48,322.3,21.81
2020,2,8,0.0,99.52,25.14,29.68,21.63,66.47,2.19,320.8,23.49
2020,2,9,0.0,99.43,25.48,31.11,20.72,60.81,1.49,311.4,23.78
2020,2,10,0.0,99.32,27.42,32.71,23.16,61.74,1.69,303.1,22.73
2020,2,11,0.01,99.3,28.5,33.65,24.88,60.03,1.77,291.2,22.89
2020,2,12,0.0,99.48,28.1,33.71,23.8,59.08,2.01,190.2,22.43
2020,2,13,0.0,99.44,28.13,34.26,22.93,56.7,1.66,321.0,23.22
2020,2,14,0.0,99.31,28.03,33.54,23.11,58.85,1.31,289.9,22.04
2020,2,15,0.0,99.29,28.45,34.73,23.5,54.74,1.64,314.6,22.15
2020,2,16,0.0,99.33,28.02,34.11,22.7,54.22,1.56,295.4,21.98
2020,2,17,0.0,99.4,27.99,34.47,22.69,52.1,1.88,268.1,22.63
2020,2,18,0.0,99.37,27.93,34.62,22.04,51.76,1.77,218.6,22.09
2020,2,19,0.0,99.33,28.4,34.47,23.76,57.25,1.26,263.5,22.16
2020,2,20,0.0,99.27,28.75,34.74,24.22,58.17,1.43,277.5,23.21
2020,2,21,0.0,99.37,28.72,34.89,23.83,52.06,1.41,300.8,22.96
2020,2,22,0.0,99.42,28.81,35.75,22.91,47.26,1.66,34.1,24.47
2020,2,23,0.0,99.35,28.94,35.17,24.31,52.8,2.03,127.8,22.04
2020,2,24,0.0,99.19,28.79,35.03,24.03,56.27,1.82,249.5,20.69
2020,2,25,0.01,99.16,28.86,33.85,24.51,61.77,1.47,289.8,22.8
2020,2,26,0.0,99.15,29.22,34.78,24.9,60.36,1.77,280.7,22.24
2020,2,27,0.14,99.18,29.5,33.94,25.98,62.99,1.52,278.1,15.47
2020,2,28,0.24,99.08,29.68,33.53,27.0,60.84,1.63,269.4,19.26
2020,2,29,2.43,99.09,28.28,31.77,25.86,68.96,1.35,249.6,17.31
2020,3,1,3.69,99.18,28.56,32.88,25.49,68.33,1.47,268.4,21.1
2020,3,2,3.22,99.26,28.28,32.08,25.72,71.32,1.66,284.2,18.79
2020,3,3,0.37,99.31,28.43,32.76,25.48,68.58,2.45,312.0,21.5
2020,3,4,0.02,99.25,28.16,32.99,24.4,64.77,2.99,329.9,22.55
2020,3,5,0.0,99.18,27.35,31.89,24.32,67.16,2.74,314.5,22.88
2020,3,6,0.0,99.23,27.09,31.52,23.64,65.76,1.87,294.5,23.96
2020,3,7,0.0,99.33,27.51,32.06,23.48,63.81,1.77,298.1,24.18
2020,3,8,0.04,99.3,28.19,32.85,24.2,65.78,1.84,298.9,23.82
2020,3,9,0.06,99.19,28.62,33.07,25.37,67.1,2.43,311.5,23.22
2020,3,10,0.0,99.16,28.86,33.67,25.48,65.61,2.37,306.6,23.88
2020,3,11,0.0,99.23,28.38,32.79,25.49,68.16,2.26,300.9,24.59
2020,3,12,0.0,99.31,28.53,33.51,25.06,66.45,2.25,307.7,24.98
2020,3,13,0.0,99.28,28.79,34.35,24.93,64.01,3.16,323.1,24.52
2020,3,14,0.0,99.15,29.48,35.88,24.92,58.88,2.71,320.8,25.19
2020,3,15,0.0,99.09,29.65,35.82,24.95,56.92,2.28,310.5,25.14
2020,3,16,0.0,99.2,29.91,35.25,25.58,58.67,1.93,301.8,24.16
2020,3,17,0.02,99.28,30.37,36.29,25.92,57.75,1.84,274.2,25.07
2020,3,18,0.07,99.31,30.39,35.81,26.12,58.8,1.83,297.5,25.39
2020,3,19,0.12,99.26,30.23,35.37,26.26,59.6,2.07,302.4,24.9
2020,3,20,0.14,99.25,30.11,35.1,26.62,56.88,2.4,311.0,24.36
2020,3,21,0.0,99.22,29.58,35.37,24.96,51.72,2.68,325.0,25.7
2020,3,22,0.0,99.25,28.72,33.91,24.12,59.93,1.87,294.3,25.28
2020,3,23,0.05,99.13,29.76,35.61,25.65,61.11,2.0,292.5,25.17
2020,3,24,0.4,99.01,29.69,35.21,25.83,63.22,2.0,294.4,23.93
2020,3,25,0.77,99.03,29.16,33.69,26.06,66.43,1.71,289.0,20.9
2020,3,26,0.11,99.01,30.42,36.73,25.85,59.94,2.08,292.6,24.75
2020,3,27,0.09,99.22,30.12,35.21,26.43,65.01,2.04,295.8,23.62
2020,3,28,0.03,99.14,30.17,35.84,26.23,65.82,2.01,289.5,24.39
2020,3,29,0.03,99.06,30.16,35.96,25.91,64.29,1.81,263.0,23.62
2020,3,30,0.02,99.1,30.41,36.47,26.55,63.84,2.07,288.7,24.98
2020,3,31,0.02,99.14,30.65,36.99,26.09,61.3,1.97,294.6,25.97
2020,4,1,0.04,99.1,31.03,37.35,26.65,60.22,1.95,293.1,25.73
2020,4,2,0.09,99.06,30.27,35.22,26.76,65.55,2.02,262.0,25.03
2020,4,3,0.06,99.08,30.34,35.51,26.66,62.89,1.92,280.8,24.21
2020,4,4,0.08,99.17,30.45,35.67,26.95,64.5,1.85,283.0,24.89
2020,4,5,0.13,99.29,30.17,34.68,26.98,65.78,1.66,265.3,24.91
2020,4,6,0.94,99.3,29.52,33.13,26.81,68.26,1.78,283.1,22.5
2020,4,7,1.71,99.22,29.3,32.77,26.88,68.77,1.8,293.1,20.25
2020,4,8,0.78,99.23,30.09,35.31,25.86,61.93,2.08,301.3,23.96
2020,4,9,0.21,99.13,31.11,36.07,27.33,54.96,2.55,310.1,26.06
2020,4,10,1.01,99.2,30.15,34.6,26.83,60.49,1.94,230.1,25.22
2020,4,11,0.8,99.29,30.32,34.54,26.87,62.37,1.59,277.0,26.01
2020,4,12,0.81,99.25,30.45,35.1,26.8,63.71,1.52,280.5,24.55
2020,4,13,0.14,99.09,31.07,36.84,26.59,60.64,2.16,288.2,25.17
2020,4,14,0.05,99.08,31.44,37.87,26.74,57.03,2.08,283.4,25.54
2020,4,15,0.06,99.21,31.03,37.0,26.66,58.77,1.85,268.8,25.25
2020,4,16,0.98,99.16,30.09,34.81,26.63,65.58,1.98,284.8,23.93
2020,4,17,0.75,99.06,30.6,35.92,26.68,63.07,2.08,295.0,24.22
2020,4,18,1.52,99.12,30.09,34.13,27.25,67.8,1.88,289.1,23.46
2020,4,19,1.38,98.99,31.17,36.73,27.14,64.24,1.99,278.9,24.36
2020,4,20,2.6,99.03,30.5,34.63,27.53,68.79,1.71,260.2,25.5
2020,4,21,2.14,99.1,30.31,34.55,27.38,70.26,1.69,280.9,24.45
2020,4,22,1.06,99.09,29.85,33.82,27.21,70.62,1.68,271.4,24.52
2020,4,23,5.53,99.09,30.07,33.84,27.61,69.15,1.9,282.7,23.47
2020,4,24,4.18,99.08,29.2,34.02,26.78,73.15,1.93,228.4,20.19
2020,4,25,3.06,99.05,29.1,31.5,27.4,74.93,1.83,286.6,22.25
2020,4,26,1.61,99.07,29.71,33.51,27.11,73.01,1.64,289.7,22.46
2020,4,27,3.34,99.16,30.06,34.44,26.79,68.43,2.25,314.4,21.59
2020,4,28,0.19,99.06,30.23,35.64,25.91,67.43,2.5,307.7,24.5
2020,4,29,0.53,99.12,29.28,32.49,27.22,70.56,1.93,271.3,19.17
2020,4,30,0.69,99.18,29.57,33.5,27.24,69.83,1.63,272.2,24.15
2020,5,1,3.85,99.14,29.21,32.44,26.82,74.05,1.87,304.6,23.64
2020,5,2,1.82,98.98,29.72,34.69,26.55,72.99,2.17,303.7,22.31
2020,5,3,1.85,98.94,29.64,33.48,27.04,76.22,2.24,309.2,23.71
2020,5,4,4.47,99.02,30.14,34.6,27.37,74.28,2.01,316.9,21.77
2020,5,5,1.17,98.96,30.55,35.44,27.14,70.36,2.01,306.4,24.34
2020,5,6,2.28,98.96,29.57,32.97,27.36,76.07,1.51,285.2,21.9
2020,5,7,4.0,99.03,29.27,32.31,27.19,75.26,1.23,286.7,20.52
2020,5,8,7.82,99.03,28.71,31.34,27.19,79.4,1.45,260.7,15.02
2020,5,9,1.87,98.98,29.69,33.42,26.99,75.35,1.75,304.9,24.93
2020,5,10,0.46,99.01,30.05,33.78,27.58,73.0,1.84,300.5,21.57
2020,5,11,3.31,98.97,29.66,33.31,26.95,73.79,1.45,281.5,21.68
2020,5,12,5.22,98.94,29.89,33.79,27.36,75.17,1.39,271.7,22.95
2020,5,13,3.62,98.91,29.56,32.73,27.47,75.44,1.52,288.5,20.93
2020,5,14,2.27,98.83,29.91,33.96,27.29,74.19,2.01,288.9,24.79
2020,5,15,5.26,98.77,29.01,31.52,27.51,80.52,1.86,300.8,18.0
2020,5,16,3.03,98.76,28.8,31.3,27.06,82.2,2.08,300.1,19.63
2020,5,17,10.45,98.76,28.27,29.97,27.3,84.75,2.44,311.8,21.24
2020,5,18,17.13,98.77,27.62,28.78,27.01,86.65,2.95,303.4,6.56
2020,5,19,5.12,98.73,28.47,30.83,26.99,79.96,3.18,299.3,20.02
2020,5,20,4.07,98.74,28.96,32.89,26.59,75.48,1.77,272.0,21.3
2020,5,21,4.55,98.89,27.94,30.49,26.11,80.64,1.61,195.5,20.65
2020,5,22,0.54,98.93,28.65,32.35,25.89,75.11,2.05,281.0,24.21
2020,5,23,1.1,98.92,29.03,31.99,26.65,77.22,2.07,297.5,22.99
2020,5,24,2.71,99.0,28.59,31.03,26.99,79.98,2.07,292.7,24.24
2020,5,25,3.28,99.04,28.69,31.43,26.79,79.0,1.81,285.4,23.72
2020,5,26,4.4,99.05,28.72,30.84,27.07,81.24,1.79,283.6,23.02
2020,5,27,7.08,99.05,28.49,31.03,27.0,82.37,2.11,297.4,22.64
2020,5,28,1.23,98.99,28.45,31.76,26.48,75.77,2.45,319.7,22.7
2020,5,29,15.63,99.03,26.51,27.98,25.37,79.03,1.18,226.6,18.87
2020,5,30,7.98,98.92,27.76,30.93,25.1,80.76,1.75,302.0,16.28
2020,5,31,39.7,98.97,26.79,28.48,25.79,88.95,2.37,251.9,7.75
2020,6,1,30.03,99.01,26.93,28.76,25.48,87.33,2.39,189.9,13.27
2020,6,2,27.08,98.9,27.27,28.73,26.41,87.93,3.89,189.7,5.0
2020,6,3,28.85,98.91,26.94,27.92,26.2,88.58,3.34,218.5,11.35
2020,6,4,18.02,99.01,27.04,28.77,25.65,83.0,2.42,234.4,12.15
2020,6,5,3.48,99.07,27.46,29.93,25.59,80.8,2.11,232.1,18.93
2020,6,6,19.06,99.06,27.22,29.37,25.6,81.18,1.99,251.3,18.23
2020,6,7,6.44,98.99,27.41,29.95,25.58,82.2,1.87,245.1,20.05
2020,6,8,5.53,98.99,27.3,29.22,25.75,81.88,1.92,262.0,19.35
2020,6,9,8.58,98.99,27.07,29.66,25.26,83.41,1.75,286.8,15.84
2020,6,10,27.46,98.88,27.23,29.4,25.53,86.22,2.22,277.8,12.1
2020,6,11,43.41,98.72,26.24,27.67,24.82,87.94,2.63,253.9,14.52
2020,6,12,35.43,98.71,26.33,28.23,24.84,82.07,3.52,260.5,11.62
2020,6,13,11.09,98.76,26.87,29.37,24.74,81.05,2.8,241.8,11.01
2020,6,14,123.38,98.91,26.84,28.7,25.17,86.44,2.54,246.6,5.87
2020,6,15,38.43,98.77,27.23,28.85,25.93,88.57,2.61,239.7,11.99
2020,6,16,70.23,98.71,27.4,28.86,26.51,90.21,2.56,228.5,10.23
2020,6,17,63.01,98.76,26.74,27.86,25.62,92.11,2.38,215.3,8.71
2020,6,18,38.35,98.94,26.02,27.16,25.24,90.4,1.78,198.6,13.7
2020,6,19,24.4,98.99,26.62,28.51,24.93,88.93,1.6,245.4,18.38
2020,6,20,8.84,99.01,26.83,28.8,25.22,80.51,1.36,240.7,17.99
2020,6,21,20.35,98.9,26.39,28.22,24.44,89.15,2.15,250.5,14.69
2020,6,22,26.92,98.84,26.51,28.51,24.91,87.1,2.21,252.4,6.81
2020,6,23,1.64,98.9,26.25,28.49,24.34,83.92,1.39,206.5,20.37
2020,6,24,4.03,98.91,26.34,28.64,24.28,85.32,1.63,218.0,19.5
2020,6,25,7.17,98.76,26.33,28.32,25.13,84.36,1.96,235.1,20.06
2020,6,26,24.03,98.74,25.67,27.46,24.42,87.49,1.75,225.3,16.41
2020,6,27,26.59,98.79,26.3,28.09,24.83,88.03,2.3,247.5,15.14
2020,6,28,43.82,98.81,26.68,28.33,25.49,88.15,2.56,281.5,12.88
2020,6,29,44.99,98.72,26.69,28.13,25.48,90.27,2.52,284.3,6.82
2020,6,30,17.49,98.74,25.67,27.98,23.96,87.86,2.42,280.3,15.57
2020,7,1,33.14,98.86,25.98,27.97,24.6,87.5,1.79,237.6,14.87
2020,7,2,65.7,98.92,25.46,26.86,24.45,89.71,2.56,258.8,6.15
2020,7,3,127.66,98.87,26.05,27.3,24.72,89.26,3.18,267.4,9.17
2020,7,4,59.57,98.82,26.28,27.53,25.31,90.06,3.09,250.5,4.6
2020,7,5,31.65,98.82,26.12,27.03,24.96,89.71,2.36,246.6,18.24
2020,7,6,21.96,98.78,26.78,28.21,25.52,88.5,3.08,259.8,19.59
2020,7,7,49.41,98.89,25.93,27.66,24.05,89.41,2.91,239.1,14.2
2020,7,8,55.09,98.97,26.05,27.56,24.89,88.44,2.25,264.6,10.24
2020,7,9,54.05,98.89,25.59,27.27,24.51,91.51,2.44,270.7,8.54
2020,7,10,7.65,98.99,25.22,27.14,23.97,89.88,1.97,252.9,12.31
2020,7,11,38.83,98.96,25.62,27.47,24.29,87.38,1.77,254.6,16.69
2020,7,12,25.54,98.91,24.9,26.67,23.74,89.49,2.17,293.9,21.42
2020,7,13,22.27,98.84,24.94,26.7,23.5,90.17,2.23,290.8,13.25
2020,7,14,28.43,98.84,25.79,27.22,24.84,90.31,2.71,283.7,8.23
2020,7,15,53.69,98.82,25.41,26.52,24.62,90.08,2.44,275.6,5.08
2020,7,16,51.48,98.71,25.93,27.58,24.74,89.72,2.37,251.1,12.54
2020,7,17,83.06,98.7,25.9,27.59,24.85,89.64,2.43,245.5,3.39
2020,7,18,33.63,98.79,25.79,27.6,24.63,90.71,2.43,248.9,10.38
2020,7,19,46.7,98.89,25.35,26.68,24.32,90.62,1.95,291.0,21.05
2020,7,20,20.45,98.72,25.37,26.92,24.15,91.22,1.85,274.7,21.64
2020,7,21,10.57,98.74,25.91,28.44,24.23,86.32,1.17,223.8,21.19
2020,7,22,6.52,98.78,26.37,28.84,24.58,87.59,1.29,234.8,23.07
2020,7,23,33.45,98.74,26.14,28.27,24.83,90.44,1.57,300.9,18.67
2020,7,24,18.42,98.85,25.8,28.16,24.16,89.14,2.02,160.1,19.58
2020,7,25,23.55,98.85,25.39,26.85,23.91,90.23,2.56,192.5,15.72
2020,7,26,9.78,99.15,25.26,26.9,23.98,88.71,1.98,209.6,19.98
2020,7,27,15.43,99.08,25.62,27.59,24.06,87.96,1.42,276.2,22.66
2020,7,28,30.26,98.9,25.81,27.58,24.48,89.64,2.08,283.4,20.96
2020,7,29,33.22,98.78,25.52,26.89,24.7,91.83,2.84,277.1,11.16
2020,7,30,35.63,98.78,25.6,26.76,24.66,92.01,2.67,271.3,16.08
2020,7,31,36.59,98.79,25.61,27.11,24.53,91.57,2.17,288.1,16.2
2020,8,1,42.41,98.85,25.35,26.69,24.45,90.85,2.4,245.4,7.8
2020,8,2,111.63,98.83,25.57,26.64,24.67,92.46,3.04,270.2,5.24
2020,8,3,55.92,98.75,25.8,26.77,24.55,91.64,3.35,249.0,12.88
2020,8,4,73.23,98.68,25.56,26.27,25.06,91.7,3.96,254.9,11.7
2020,8,5,81.78,98.52,25.67,26.59,24.78,91.31,4.67,251.2,7.03
2020,8,6,60.41,98.6,26.46,27.59,25.77,91.89,3.93,252.7,15.23
2020,8,7,93.67,98.91,26.16,26.95,25.19,92.61,3.25,244.6,13.37
2020,8,8,55.47,99.0,25.3,26.55,24.52,90.6,3.22,270.1,4.1
2020,8,9,121.96,98.93,25.41,26.39,24.71,93.19,2.59,268.4,3.29
2020,8,10,76.51,98.88,25.49,26.41,24.68,94.38,2.78,263.3,6.54
2020,8,11,25.15,99.07,25.5,26.75,24.58,91.93,2.2,262.6,13.09
2020,8,12,20.1,99.14,25.5,26.81,24.64,91.96,2.21,274.1,18.29
2020,8,13,10.82,98.99,25.6,27.3,24.56,91.17,2.15,269.0,17.43
2020,8,14,12.38,98.86,25.64,27.29,24.39,89.74,2.09,245.4,17.52
2020,8,15,13.63,98.9,25.88,27.54,24.53,89.27,2.37,243.0,14.47
2020,8,16,36.37,98.93,25.9,27.67,24.8,89.93,2.15,256.3,8.23
2020,8,17,38.4,98.87,25.98,27.68,24.77,89.73,2.4,269.7,16.59
2020,8,18,31.67,98.93,25.96,27.82,24.68,90.33,2.06,267.7,16.62
2020,8,19,10.96,98.86,25.79,27.54,24.38,90.14,2.13,277.9,20.18
2020,8,20,14.2,98.85,26.01,28.0,24.69,89.68,2.14,271.9,18.16
2020,8,21,21.9,98.99,26.09,27.79,24.83,90.29,1.71,254.1,19.73
2020,8,22,18.34,99.08,26.2,28.21,24.85,90.11,1.56,254.7,17.6
2020,8,23,9.2,99.04,26.18,28.18,24.68,89.28,1.52,257.5,22.05
2020,8,24,3.25,99.06,26.2,28.34,24.62,87.51,1.77,262.2,22.26
2020,8,25,1.13,99.15,26.22,29.01,24.37,85.37,1.88,297.4,19.85
2020,8,26,0.76,99.16,25.93,28.36,23.96,85.03,1.81,305.5,19.72
2020,8,27,2.67,99.08,25.92,28.5,24.23,84.73,1.89,299.3,18.94
2020,8,28,4.78,98.99,25.68,27.79,24.07,85.88,1.47,271.7,22.48
2020,8,29,10.71,98.97,26.05,28.43,24.22,87.57,1.67,254.3,18.5
2020,8,30,9.18,99.0,26.18,28.0,25.08,89.06,1.64,273.7,21.83
2020,8,31,15.92,99.05,26.07,28.12,24.69,88.75,1.51,300.9,19.12
2020,9,1,30.1,99.01,25.85,27.18,24.76,92.33,2.07,293.6,17.39
2020,9,2,25.82,98.9,26.02,27.93,24.98,91.63,2.38,310.3,14.51
2020,9,3,47.49,98.85,25.57,27.08,24.53,89.27,1.61,280.8,21.6
2020,9,4,6.5,98.82,26.13,29.0,24.18,87.85,1.16,255.0,24.64
2020,9,5,27.04,98.73,26.18,27.79,25.0,91.13,1.51,272.5,21.94
2020,9,6,14.73,98.71,26.41,28.59,24.65,88.88,2.1,165.7,21.8
2020,9,7,18.84,98.83,25.99,28.0,24.45,89.38,1.87,176.5,10.47
2020,9,8,14.39,98.88,26.46,28.6,24.66,89.01,2.32,172.2,20.78
2020,9,9,31.79,98.8,26.15,28.14,24.75,89.97,2.28,182.4,17.95
2020,9,10,88.53,98.63,25.8,27.31,24.55,91.36,2.43,229.7,8.36
2020,9,11,91.61,98.78,25.66,26.84,24.96,89.09,2.85,236.7,4.32
2020,9,12,27.92,99.06,24.98,26.38,23.73,88.86,2.19,221.2,4.22
2020,9,13,37.87,99.13,24.69,26.42,23.38,88.94,1.62,227.1,8.21
2020,9,14,13.72,99.03,25.09,27.3,23.37,88.15,1.57,233.9,20.15
2020,9,15,49.1,98.97,25.39,27.33,23.77,89.88,1.67,269.5,17.06
2020,9,16,33.38,98.99,26.04,27.92,24.8,88.75,2.05,271.3,14.55
2020,9,17,35.69,99.03,25.95,27.75,24.64,90.07,2.02,272.5,12.68
2020,9,18,36.35,98.97,25.58,27.13,24.62,89.87,2.67,276.8,10.6
2020,9,19,83.76,98.77,25.37,26.79,24.08,91.8,2.7,270.1,4.48
2020,9,20,84.42,98.75,25.25,26.4,24.45,91.14,3.17,266.0,7.58
2020,9,21,35.46,98.8,24.61,25.51,24.08,86.86,3.48,253.8,9.55
2020,9,22,6.49,98.89,25.27,27.04,23.9,85.75,2.62,264.5,17.18
2020,9,23,3.89,98.96,25.46,27.66,23.45,88.61,1.96,245.7,22.04
2020,9,24,8.29,99.14,25.26,26.97,23.83,88.18,1.22,220.5,18.54
2020,9,25,5.37,99.09,25.37,27.75,23.5,89.24,1.59,217.7,20.99
2020,9,26,7.81,99.1,24.83,26.07,24.16,90.69,1.57,212.6,10.93
2020,9,27,0.62,99.15,25.46,27.9,23.8,84.24,1.07,284.4,17.03
2020,9,28,3.98,99.12,25.47,28.01,23.32,85.65,1.8,306.2,21.0
2020,9,29,7.17,99.01,25.69,27.62,24.27,87.85,2.44,289.0,20.29
2020,9,30,2.57,98.97,25.29,27.02,24.13,87.86,2.13,291.1,21.01
2020,10,1,1.68,99.02,25.25,27.41,23.62,86.25,1.49,296.3,21.64
2020,10,2,3.76,99.03,25.42,28.09,23.48,84.13,1.6,284.5,23.69
2020,10,3,5.42,99.1,25.07,26.64,24.03,88.98,1.68,266.5,21.08
2020,10,4,1.56,99.2,25.1,27.05,23.83,87.7,1.88,277.2,19.8
2020,10,5,1.05,99.12,25.24,27.31,23.75,86.03,1.86,308.6,19.48
2020,10,6,3.26,99.03,25.83,28.38,23.8,86.61,2.03,290.3,20.76
2020,10,7,4.26,99.04,26.41,28.7,24.87,88.08,2.18,288.0,19.37
2020,10,8,5.39,98.97,26.63,29.34,24.96,88.15,1.65,294.5,19.04
2020,10,9,27.58,98.98,26.27,28.57,25.02,88.51,1.57,280.7,18.54
2020,10,10,27.62,99.01,25.79,27.62,24.6,87.67,1.38,266.7,13.7
2020,10,11,9.78,98.88,25.44,27.18,24.29,86.45,1.77,255.7,13.45
2020,10,12,49.8,98.66,25.37,26.67,24.42,91.36,2.81,270.7,8.25
2020,10,13,99.18,98.66,25.08,26.33,24.08,88.78,3.06,258.8,4.99
2020,10,14,54.43,98.72,25.52,26.65,24.6,89.5,3.27,257.0,9.75
2020,10,15,59.63,98.71,25.68,27.38,24.61,87.86,2.66,240.8,12.38
2020,10,16,10.87,98.76,25.64,27.83,24.21,86.2,1.98,231.4,20.82
2020,10,17,7.4,98.88,25.51,27.52,23.78,85.79,1.51,215.5,20.69
2020,10,18,3.49,98.96,25.59,27.75,24.09,84.03,1.01,230.5,21.07
2020,10,19,7.32,98.95,25.47,27.69,24.1,85.47,1.36,272.4,21.62
2020,10,20,6.69,98.91,25.51,27.45,24.12,88.7,2.01,294.2,16.01
2020,10,21,42.66,98.97,25.44,27.17,24.49,90.12,1.67,281.5,16.08
2020,10,22,27.5,98.95,25.21,27.58,23.85,88.8,1.36,269.5,14.34
2020,10,23,5.64,98.96,25.47,27.58,23.95,89.83,1.93,214.8,7.06
2020,10,24,5.98,99.07,25.56,27.36,24.32,89.03,2.11,210.4,17.47
2020,10,25,2.97,99.21,25.11,27.7,23.25,84.01,1.62,188.7,21.36
2020,10,26,0.35,99.18,25.92,29.22,23.37,82.48,1.12,256.5,21.86
2020,10,27,0.53,99.11,26.52,29.78,23.78,83.64,1.37,300.8,20.1
2020,10,28,0.9,99.16,26.58,29.99,23.54,81.03,0.99,340.6,20.43
2020,10,29,0.44,99.19,26.01,29.72,22.13,78.64,1.32,49.7,20.44
2020,10,30,0.34,99.15,26.42,29.92,23.07,78.85,1.13,3.9,19.96
2020,10,31,1.42,99.14,26.47,29.87,23.27,79.24,1.02,301.4,19.43
2020,11,1,1.54,99.24,26.37,29.63,23.83,81.91,1.04,220.5,16.88
2020,11,2,1.41,99.29,26.67,29.69,24.22,81.38,0.98,305.9,16.92
2020,11,3,0.67,99.25,26.46,29.22,24.25,84.42,0.98,226.1,15.55
2020,11,4,1.17,99.22,26.42,28.64,24.68,86.17,1.0,236.7,12.77
2020,11,5,8.24,99.24,25.65,27.67,24.11,85.07,0.93,33.3,17.33
2020,11,6,5.52,99.31,27.04,30.23,24.33,81.14,1.23,139.5,16.62
2020,11,7,1.11,99.35,27.1,29.99,24.2,81.41,0.95,19.5,18.35
2020,11,8,0.07,99.37,27.27,30.07,25.08,82.8,1.38,58.2,18.38
2020,11,9,0.02,99.28,26.78,29.97,24.33,80.04,1.49,23.8,20.08
2020,11,10,0.0,99.11,25.33,29.48,21.33,73.01,1.75,53.6,21.07
2020,11,11,0.0,99.16,24.68,29.44,20.2,70.91,1.73,56.4,22.37
2020,11,12,0.33,99.12,26.62,31.17,22.03,81.67,1.05,31.4,19.98
2020,11,13,2.62,99.13,27.08,30.24,24.67,83.24,1.22,164.1,19.76
2020,11,14,2.57,99.05,26.78,29.53,24.63,82.71,1.04,84.6,20.55
2020,11,15,1.63,98.98,27.41,31.07,24.11,80.04,1.53,55.5,20.35
2020,11,16,3.39,99.05,27.17,29.76,24.99,82.71,1.4,129.9,13.05
2020,11,17,2.74,99.02,26.5,29.28,24.13,84.16,1.71,130.9,16.03
2020,11,18,1.27,99.07,26.86,30.09,23.94,79.18,1.04,160.8,15.81
2020,11,19,0.81,99.11,26.28,28.84,23.97,84.26,1.35,189.8,17.9
